order_id,date,city,category,price,units,revenue
101365,2024-01-03,Malmö,Electronics,1043.43,6,6260.58
101366,2024-05-04,Stockholm,Electronics,1043.2,3,3129.6
101367,2024-01-12,Göteborg,Beauty,50.0,2,100.0
101368,2024-06-27,Stockholm,Electronics,982.55,2,1965.1
101369,2024-03-13,Göteborg,Sports,541.18,4,2164.72
101370,2024-01-04,Stockholm,Home,603.29,1,603.29
101371,2024-05-12,Göteborg,Electronics,864.12,2,1728.24
101372,2024-02-22,Stockholm,Electronics,423.49,2,846.98
101373,2024-03-09,Uppsala,Clothing,399.47,2,798.94
101374,2024-03-16,Stockholm,Toys,331.91,4,1327.64
101375,2024-06-21,Stockholm,Clothing,91.95,4,367.8
101376,2024-05-18,Stockholm,Clothing,662.08,7,4634.56
101377,2024-04-01,Stockholm,Home,780.81,4,3123.24
101378,2024-05-05,Stockholm,Electronics,806.33,2,1612.66
101379,2024-01-27,Göteborg,Electronics,992.46,3,2977.38
101380,2024-01-03,Stockholm,Clothing,466.06,1,466.06
101381,2024-01-21,Göteborg,Home,414.45,3,1243.35
101382,2024-05-18,Malmö,Home,490.42,2,980.84
101383,2024-01-28,Västerås,Electronics,306.61,5,1533.05
101384,2024-06-05,Göteborg,Sports,409.11,3,1227.33
101385,2024-03-21,Göteborg,Toys,254.72,2,509.44
101386,2024-04-22,Stockholm,Home,699.95,2,1399.9
101387,2024-05-07,Göteborg,Sports,450.27,5,2251.35
101388,2024-02-13,Göteborg,Electronics,395.48,4,1581.92
101389,2024-06-05,Stockholm,Sports,265.96,6,1595.76
101390,2024-03-08,Uppsala,Home,632.32,2,1264.64
101391,2024-05-31,Göteborg,Beauty,249.15,1,249.15
101392,2024-04-18,Stockholm,Electronics,50.0,1,50.0
101393,2024-05-31,Uppsala,Clothing,109.07,4,436.28
101394,2024-05-21,Uppsala,Sports,441.08,4,1764.32
101395,2024-04-29,Stockholm,Electronics,919.72,2,1839.44
101396,2024-01-26,Uppsala,Sports,353.0,2,706.0
101397,2024-01-03,Malmö,Beauty,367.75,4,1471.0
101398,2024-05-18,Stockholm,Sports,469.53,3,1408.59
101399,2024-06-23,Göteborg,Home,307.95,2,615.9
101400,2024-06-26,Uppsala,Home,728.09,5,3640.45
101401,2024-01-06,Göteborg,Electronics,266.71,4,1066.84
101402,2024-02-21,Uppsala,Sports,412.93,2,825.86
101403,2024-02-02,Göteborg,Toys,142.95,3,428.85
101404,2024-05-24,Göteborg,Beauty,238.21,3,714.63
101405,2024-02-09,Göteborg,Electronics,878.35,4,3513.4
101406,2024-05-25,Malmö,Beauty,271.55,3,814.65
101407,2024-02-13,Göteborg,Clothing,480.88,4,1923.52
101408,2024-04-20,Uppsala,Electronics,1236.04,1,1236.04
101409,2024-01-04,Västerås,Sports,236.55,4,946.2
101410,2024-04-09,Stockholm,Electronics,595.83,2,1191.66
101411,2024-02-26,Stockholm,Electronics,1838.52,5,9192.6
101412,2024-03-19,Stockholm,Sports,720.31,2,1440.62
101413,2024-06-25,Malmö,Beauty,250.03,6,1500.18
101414,2024-06-17,Stockholm,Home,365.86,4,1463.44
101415,2024-03-30,Stockholm,Electronics,713.95,1,713.95
101416,2024-06-09,Västerås,Home,245.03,4,980.12
101417,2024-01-28,Uppsala,Clothing,570.31,5,2851.55
101418,2024-04-03,Västerås,Clothing,405.96,2,811.92
101419,2024-06-28,Stockholm,Sports,77.98,2,155.96
101420,2024-06-22,Göteborg,Beauty,437.92,1,437.92
101421,2024-04-01,Västerås,Toys,97.98,1,97.98
101422,2024-04-18,Göteborg,Clothing,290.39,5,1451.95
101423,2024-06-16,Malmö,Home,349.36,4,1397.44
101424,2024-04-07,Stockholm,Home,342.95,2,685.9
101425,2024-01-10,Stockholm,Electronics,234.97,3,704.91
101426,2024-06-30,Göteborg,Clothing,703.41,1,703.41
101427,2024-02-18,Stockholm,Home,448.69,3,1346.07
101428,2024-03-19,Malmö,Sports,455.17,5,2275.85
101429,2024-06-20,Uppsala,Electronics,1041.97,4,4167.88
101430,2024-01-28,Göteborg,Clothing,167.85,3,503.55
101431,2024-06-15,Uppsala,Beauty,374.47,1,374.47
101432,2024-01-26,Stockholm,Beauty,258.39,1,258.39
101433,2024-04-17,Göteborg,Toys,368.53,4,1474.12
101434,2024-05-08,Stockholm,Clothing,94.28,7,659.96
101435,2024-03-26,Stockholm,Electronics,113.37,2,226.74
101436,2024-03-27,Stockholm,Home,431.44,3,1294.32
101437,2024-05-15,Göteborg,Beauty,226.92,2,453.84
101438,2024-06-10,Malmö,Home,325.48,5,1627.4
101439,2024-05-04,Stockholm,Sports,369.48,5,1847.4
101440,2024-04-25,Göteborg,Sports,426.27,5,2131.35
101441,2024-05-22,Uppsala,Sports,753.96,5,3769.8
101442,2024-03-06,Göteborg,Electronics,499.07,4,1996.28
101443,2024-05-19,Göteborg,Sports,470.85,3,1412.55
101444,2024-05-25,Malmö,Clothing,307.4,5,1537.0
101445,2024-02-28,Göteborg,Home,548.49,4,2193.96
101446,2024-01-07,Malmö,Electronics,274.05,3,822.15
101447,2024-06-18,Västerås,Home,716.2,1,716.2
101448,2024-04-08,Uppsala,Clothing,187.05,4,748.2
101449,2024-06-22,Malmö,Sports,626.84,5,3134.2
101450,2024-06-24,Uppsala,Beauty,123.25,3,369.75
101451,2024-03-17,Stockholm,Toys,369.97,2,739.94
101452,2024-03-08,Uppsala,Electronics,654.78,2,1309.56
101453,2024-05-30,Stockholm,Electronics,1062.59,2,2125.18
101454,2024-04-24,Göteborg,Clothing,480.1,3,1440.3
101455,2024-05-25,Göteborg,Home,356.16,1,356.16
101456,2024-05-28,Stockholm,Electronics,1113.7,2,2227.4
101457,2024-04-12,Göteborg,Toys,274.73,3,824.19
101458,2024-05-04,Göteborg,Sports,729.76,3,2189.28
101459,2024-05-21,Göteborg,Sports,391.19,6,2347.14
101460,2024-03-17,Stockholm,Sports,300.91,2,601.82
101461,2024-02-19,Göteborg,Electronics,378.64,2,757.28
101462,2024-03-24,Göteborg,Beauty,93.08,2,186.16
101463,2024-01-08,Malmö,Sports,586.56,2,1173.12
101464,2024-05-11,Malmö,Electronics,736.87,3,2210.61
101465,2024-03-10,Göteborg,Clothing,244.84,5,1224.2
101466,2024-01-24,Göteborg,Home,141.87,4,567.48
101467,2024-05-03,Malmö,Toys,213.07,5,1065.35
101468,2024-01-24,Göteborg,Clothing,502.58,2,1005.16
101469,2024-06-25,Malmö,Toys,238.32,4,953.28
101470,2024-01-20,Stockholm,Home,679.25,2,1358.5
101471,2024-05-20,Stockholm,Beauty,267.9,4,1071.6
101472,2024-04-27,Malmö,Sports,369.31,3,1107.93
101473,2024-04-07,Malmö,Toys,309.08,1,309.08
101474,2024-03-12,Stockholm,Electronics,952.27,2,1904.54
101475,2024-06-10,Stockholm,Home,624.81,2,1249.62
101476,2024-02-16,Stockholm,Toys,188.91,3,566.73
101477,2024-01-05,Stockholm,Electronics,900.73,4,3602.92
101478,2024-05-23,Stockholm,Electronics,936.33,6,5617.98
101479,2024-06-03,Uppsala,Electronics,585.92,2,1171.84
101480,2024-06-18,Göteborg,Sports,610.16,5,3050.8
101481,2024-04-15,Malmö,Toys,88.44,2,176.88
101482,2024-06-07,Västerås,Sports,709.47,6,4256.82
101483,2024-05-21,Göteborg,Toys,163.04,2,326.08
101484,2024-04-04,Uppsala,Toys,153.85,3,461.55
101485,2024-04-28,Göteborg,Sports,418.55,5,2092.75
101486,2024-04-08,Malmö,Clothing,498.23,2,996.46
101487,2024-04-25,Stockholm,Home,250.98,1,250.98
101488,2024-05-22,Uppsala,Clothing,218.97,3,656.91
101489,2024-01-20,Stockholm,Clothing,344.76,4,1379.04
101490,2024-04-23,Göteborg,Toys,374.1,3,1122.3
101491,2024-06-04,Västerås,Electronics,2092.53,4,8370.12
101492,2024-04-11,Stockholm,Beauty,198.6,2,397.2
101493,2024-01-27,Stockholm,Electronics,892.72,3,2678.16
101494,2024-01-01,Stockholm,Sports,938.03,6,5628.18
101495,2024-05-19,Stockholm,Clothing,464.77,1,464.77
101496,2024-02-28,Malmö,Electronics,226.87,4,907.48
101497,2024-05-02,Malmö,Electronics,1030.01,2,2060.02
101498,2024-04-09,Göteborg,Electronics,845.56,3,2536.68
101499,2024-05-05,Västerås,Home,379.11,1,379.11
101500,2024-04-04,Stockholm,Electronics,1355.09,1,1355.09
101501,2024-05-31,Göteborg,Home,390.69,6,2344.14
101502,2024-03-24,Göteborg,Electronics,921.81,4,3687.24
101503,2024-05-30,Malmö,Sports,453.74,5,2268.7
101504,2024-01-03,Stockholm,Beauty,668.95,4,2675.8
101505,2024-05-23,Uppsala,Clothing,132.14,5,660.7
101506,2024-02-16,Stockholm,Electronics,1457.67,4,5830.68
101507,2024-03-06,Västerås,Sports,776.74,3,2330.22
101508,2024-02-06,Västerås,Electronics,750.75,5,3753.75
101509,2024-05-10,Göteborg,Toys,209.56,6,1257.36
101510,2024-03-01,Uppsala,Electronics,827.72,3,2483.16
101511,2024-05-04,Göteborg,Sports,156.42,4,625.68
101512,2024-05-19,Göteborg,Sports,379.12,6,2274.72
101513,2024-04-01,Malmö,Clothing,422.74,2,845.48
101514,2024-01-12,Uppsala,Electronics,260.99,5,1304.95
101515,2024-05-01,Uppsala,Beauty,400.41,5,2002.05
101516,2024-05-29,Göteborg,Sports,347.24,5,1736.2
101517,2024-05-26,Göteborg,Sports,440.22,6,2641.32
101518,2024-01-12,Göteborg,Electronics,1403.69,5,7018.45
101519,2024-04-21,Göteborg,Electronics,1123.56,1,1123.56
101520,2024-02-19,Malmö,Clothing,262.61,2,525.22
101521,2024-05-30,Stockholm,Electronics,430.11,1,430.11
101522,2024-05-16,Stockholm,Sports,498.52,7,3489.64
101523,2024-01-17,Göteborg,Home,269.54,4,1078.16
101524,2024-01-02,Göteborg,Electronics,1846.72,2,3693.44
101525,2024-02-06,Göteborg,Home,326.93,1,326.93
101526,2024-03-15,Malmö,Electronics,353.98,2,707.96
101527,2024-06-10,Göteborg,Home,338.84,2,677.68
101528,2024-04-05,Stockholm,Clothing,106.67,2,213.34
101529,2024-05-17,Malmö,Sports,144.3,7,1010.1
101530,2024-03-17,Göteborg,Beauty,409.67,3,1229.01
101531,2024-05-09,Uppsala,Clothing,440.45,6,2642.7
101532,2024-01-23,Uppsala,Clothing,68.54,2,137.08
101533,2024-05-10,Västerås,Electronics,1264.5,1,1264.5
101534,2024-03-25,Stockholm,Electronics,561.2,1,561.2
101535,2024-05-10,Stockholm,Toys,50.0,6,300.0
101536,2024-03-19,Malmö,Home,306.31,3,918.93
101537,2024-03-03,Malmö,Home,544.33,2,1088.66
101538,2024-03-14,Stockholm,Toys,139.11,3,417.33
101539,2024-02-16,Stockholm,Electronics,1159.98,4,4639.92
101540,2024-06-29,Uppsala,Toys,159.62,4,638.48
101541,2024-01-16,Uppsala,Electronics,466.1,2,932.2
101542,2024-06-06,Västerås,Clothing,254.56,1,254.56
101543,2024-01-13,Stockholm,Electronics,1171.36,4,4685.44
101544,2024-05-14,Göteborg,Electronics,286.34,3,859.02
101545,2024-02-19,Malmö,Clothing,244.88,8,1959.04
101546,2024-01-30,Malmö,Clothing,425.38,3,1276.14
101547,2024-02-08,Stockholm,Electronics,50.0,6,300.0
101548,2024-05-05,Göteborg,Clothing,498.56,3,1495.68
101549,2024-03-03,Västerås,Sports,882.95,2,1765.9
101550,2024-06-03,Stockholm,Sports,525.87,2,1051.74
101551,2024-04-22,Göteborg,Home,66.65,1,66.65
101552,2024-03-30,Uppsala,Clothing,336.69,5,1683.45
101553,2024-03-23,Stockholm,Home,273.47,3,820.41
101554,2024-01-14,Göteborg,Clothing,310.7,5,1553.5
101555,2024-04-25,Malmö,Home,347.21,2,694.42
101556,2024-02-09,Göteborg,Clothing,404.74,3,1214.22
101557,2024-02-27,Västerås,Clothing,437.34,1,437.34
101558,2024-01-31,Uppsala,Home,229.68,1,229.68
101559,2024-05-14,Stockholm,Clothing,575.79,2,1151.58
101560,2024-04-06,Stockholm,Beauty,268.79,1,268.79
101561,2024-03-13,Göteborg,Beauty,255.04,5,1275.2
101562,2024-03-06,Uppsala,Electronics,903.69,2,1807.38
101563,2024-05-03,Västerås,Sports,518.81,4,2075.24
101564,2024-05-05,Stockholm,Clothing,468.56,2,937.12
101565,2024-03-09,Uppsala,Sports,331.86,1,331.86
101566,2024-04-07,Göteborg,Electronics,1362.54,2,2725.08
101567,2024-01-06,Västerås,Clothing,378.32,3,1134.96
101568,2024-06-21,Uppsala,Beauty,157.07,2,314.14
101569,2024-06-24,Stockholm,Sports,442.16,3,1326.48
101570,2024-04-28,Göteborg,Toys,377.42,2,754.84
101571,2024-04-10,Uppsala,Beauty,337.61,1,337.61
101572,2024-04-28,Uppsala,Sports,210.35,4,841.4
101573,2024-02-10,Västerås,Beauty,133.51,2,267.02
101574,2024-01-02,Uppsala,Home,411.02,4,1644.08
101575,2024-04-29,Västerås,Home,203.12,3,609.36
101576,2024-02-28,Göteborg,Electronics,925.71,2,1851.42
101577,2024-02-06,Göteborg,Beauty,97.74,2,195.48
101578,2024-02-13,Stockholm,Clothing,561.95,2,1123.9
101579,2024-02-11,Göteborg,Toys,293.05,3,879.15
101580,2024-04-16,Stockholm,Electronics,879.19,1,879.19
101581,2024-06-20,Västerås,Beauty,440.07,3,1320.21
101582,2024-03-05,Stockholm,Electronics,871.34,3,2614.02
101583,2024-03-04,Uppsala,Sports,893.19,2,1786.38
101584,2024-01-04,Stockholm,Home,185.42,3,556.26
101585,2024-06-13,Göteborg,Beauty,396.21,2,792.42
101586,2024-01-30,Göteborg,Clothing,424.14,1,424.14
101587,2024-06-22,Stockholm,Clothing,443.33,4,1773.32
101588,2024-06-06,Stockholm,Clothing,420.26,4,1681.04
101589,2024-06-05,Västerås,Beauty,243.9,2,487.8
101590,2024-04-19,Göteborg,Beauty,350.36,5,1751.8
101591,2024-03-07,Uppsala,Sports,551.71,2,1103.42
101592,2024-02-19,Malmö,Sports,309.41,3,928.23
101593,2024-05-10,Västerås,Clothing,411.83,7,2882.81
101594,2024-03-15,Stockholm,Electronics,584.76,5,2923.8
101595,2024-04-12,Stockholm,Electronics,813.95,2,1627.9
101596,2024-04-19,Stockholm,Sports,557.37,3,1672.11
101597,2024-06-13,Uppsala,Electronics,1066.55,2,2133.1
101598,2024-04-18,Göteborg,Clothing,492.92,3,1478.76
101599,2024-04-21,Malmö,Electronics,634.69,1,634.69
101600,2024-03-18,Stockholm,Electronics,415.33,2,830.66
101601,2024-04-15,Uppsala,Electronics,1287.06,5,6435.3
101602,2024-06-16,Göteborg,Electronics,1219.71,2,2439.42
101603,2024-06-03,Stockholm,Clothing,328.43,4,1313.72
101604,2024-03-28,Göteborg,Home,235.19,3,705.57
101605,2024-06-11,Göteborg,Sports,446.15,7,3123.05
101606,2024-01-19,Stockholm,Home,350.29,2,700.58
101607,2024-05-10,Malmö,Clothing,469.13,3,1407.39
101608,2024-04-28,Göteborg,Electronics,1916.3,2,3832.6
101609,2024-01-18,Uppsala,Beauty,267.72,3,803.16
101610,2024-04-04,Uppsala,Clothing,489.17,3,1467.51
101611,2024-01-15,Stockholm,Beauty,395.51,2,791.02
101612,2024-02-16,Malmö,Electronics,667.84,5,3339.2
101613,2024-06-02,Malmö,Toys,137.77,3,413.31
101614,2024-02-10,Stockholm,Home,138.29,3,414.87
101615,2024-04-18,Uppsala,Sports,474.39,5,2371.95
101616,2024-05-01,Uppsala,Electronics,991.68,2,1983.36
101617,2024-03-21,Stockholm,Electronics,1351.45,3,4054.35
101618,2024-05-20,Uppsala,Clothing,133.55,5,667.75
101619,2024-05-25,Malmö,Beauty,369.65,2,739.3
101620,2024-03-26,Uppsala,Electronics,1183.41,2,2366.82
101621,2024-02-06,Uppsala,Clothing,298.76,5,1493.8
101622,2024-02-14,Stockholm,Beauty,386.53,2,773.06
101623,2024-05-18,Stockholm,Sports,276.89,6,1661.34
101624,2024-04-21,Malmö,Clothing,394.67,4,1578.68
101625,2024-05-20,Stockholm,Sports,511.3,5,2556.5
101626,2024-02-24,Stockholm,Sports,413.93,4,1655.72
101627,2024-04-09,Stockholm,Toys,146.72,5,733.6
101628,2024-03-29,Uppsala,Home,130.41,4,521.64
101629,2024-02-25,Göteborg,Beauty,265.38,3,796.14
101630,2024-01-19,Uppsala,Sports,598.43,4,2393.72
101631,2024-05-08,Göteborg,Electronics,767.83,3,2303.49
101632,2024-03-18,Stockholm,Beauty,232.54,1,232.54
101633,2024-05-09,Stockholm,Electronics,755.8,2,1511.6
101634,2024-05-12,Uppsala,Electronics,879.77,2,1759.54
101635,2024-04-22,Stockholm,Clothing,430.17,3,1290.51
101636,2024-01-07,Västerås,Electronics,677.16,3,2031.48
101637,2024-06-03,Stockholm,Beauty,400.86,1,400.86
101638,2024-06-07,Göteborg,Home,428.52,5,2142.6
101639,2024-04-19,Malmö,Home,308.12,1,308.12
101640,2024-04-06,Uppsala,Home,276.27,2,552.54
101641,2024-06-10,Uppsala,Beauty,274.39,2,548.78
101642,2024-05-13,Uppsala,Home,190.01,3,570.03
101643,2024-06-30,Göteborg,Sports,255.85,2,511.7
101644,2024-01-03,Stockholm,Electronics,982.79,2,1965.58
101645,2024-01-11,Stockholm,Electronics,1315.75,3,3947.25
101646,2024-01-21,Västerås,Clothing,301.83,1,301.83
101647,2024-04-15,Göteborg,Clothing,50.0,5,250.0
101648,2024-03-02,Västerås,Clothing,270.72,5,1353.6
101649,2024-01-24,Göteborg,Beauty,289.18,3,867.54
101650,2024-06-23,Göteborg,Home,524.65,3,1573.95
101651,2024-03-06,Malmö,Beauty,180.88,1,180.88
101652,2024-02-24,Västerås,Electronics,486.37,5,2431.85
101653,2024-02-05,Uppsala,Electronics,1130.04,2,2260.08
101654,2024-06-06,Göteborg,Clothing,400.1,3,1200.3
101655,2024-02-29,Stockholm,Clothing,350.5,3,1051.5
101656,2024-01-27,Göteborg,Clothing,420.57,2,841.14
101657,2024-01-07,Uppsala,Electronics,405.27,3,1215.81
101658,2024-01-01,Stockholm,Sports,827.57,2,1655.14
101659,2024-06-16,Uppsala,Home,218.81,1,218.81
101660,2024-03-11,Stockholm,Home,222.45,7,1557.15
101661,2024-05-24,Göteborg,Electronics,989.16,2,1978.32
101662,2024-01-20,Västerås,Beauty,463.13,5,2315.65
101663,2024-01-31,Göteborg,Sports,437.4,3,1312.2
101664,2024-02-01,Göteborg,Electronics,624.48,7,4371.36
101665,2024-04-30,Göteborg,Electronics,905.78,2,1811.56
101666,2024-05-24,Göteborg,Electronics,867.54,2,1735.08
101667,2024-02-12,Stockholm,Electronics,378.99,7,2652.93
101668,2024-01-31,Göteborg,Sports,797.76,3,2393.28
101669,2024-01-09,Göteborg,Home,384.95,2,769.9
101670,2024-05-03,Stockholm,Home,542.71,5,2713.55
101671,2024-05-06,Uppsala,Home,704.59,4,2818.36
101672,2024-06-08,Göteborg,Sports,647.31,3,1941.93
101673,2024-03-28,Stockholm,Sports,480.27,1,480.27
101674,2024-05-16,Stockholm,Sports,590.09,4,2360.36
101675,2024-04-03,Göteborg,Clothing,365.74,3,1097.22
101676,2024-01-21,Göteborg,Home,412.99,2,825.98
101677,2024-04-25,Malmö,Home,447.0,3,1341.0
101678,2024-05-30,Västerås,Home,201.78,4,807.12
101679,2024-01-28,Stockholm,Toys,114.91,3,344.73
101680,2024-04-19,Malmö,Electronics,514.73,2,1029.46
101681,2024-05-27,Göteborg,Home,423.68,4,1694.72
101682,2024-01-15,Göteborg,Beauty,248.87,6,1493.22
101683,2024-02-19,Stockholm,Toys,53.18,3,159.54
101684,2024-02-26,Göteborg,Electronics,683.15,3,2049.45
101685,2024-03-31,Stockholm,Toys,300.03,3,900.09
101686,2024-02-04,Göteborg,Sports,661.06,3,1983.18
101687,2024-05-28,Göteborg,Home,492.33,2,984.66
101688,2024-04-13,Stockholm,Home,420.1,2,840.2
101689,2024-06-28,Göteborg,Beauty,378.4,3,1135.2
101690,2024-05-19,Göteborg,Home,582.47,1,582.47
101691,2024-03-05,Malmö,Home,166.44,4,665.76
101692,2024-06-17,Göteborg,Electronics,339.79,1,339.79
101693,2024-06-25,Västerås,Clothing,370.39,4,1481.56
101694,2024-06-04,Göteborg,Electronics,912.47,2,1824.94
101695,2024-01-03,Malmö,Toys,243.27,4,973.08
101696,2024-04-05,Göteborg,Electronics,907.44,2,1814.88
101697,2024-03-01,Stockholm,Beauty,113.71,1,113.71
101698,2024-04-23,Stockholm,Electronics,686.13,3,2058.39
101699,2024-04-11,Stockholm,Home,466.63,2,933.26
101700,2024-05-19,Stockholm,Clothing,265.96,2,531.92
101701,2024-02-23,Göteborg,Toys,495.18,4,1980.72
101702,2024-01-06,Stockholm,Beauty,262.21,1,262.21
101703,2024-02-05,Stockholm,Electronics,1177.84,5,5889.2
101704,2024-04-27,Stockholm,Electronics,321.79,5,1608.95
101705,2024-03-25,Malmö,Sports,562.63,4,2250.52
101706,2024-02-20,Göteborg,Electronics,788.84,7,5521.88
101707,2024-03-30,Uppsala,Toys,50.0,5,250.0
101708,2024-01-03,Malmö,Electronics,989.17,3,2967.51
101709,2024-02-15,Malmö,Electronics,395.32,5,1976.6
101710,2024-02-23,Uppsala,Electronics,621.18,5,3105.9
101711,2024-03-06,Uppsala,Sports,744.38,4,2977.52
101712,2024-05-16,Göteborg,Electronics,760.09,4,3040.36
101713,2024-02-07,Göteborg,Clothing,578.81,2,1157.62
101714,2024-06-17,Göteborg,Sports,418.09,5,2090.45
101715,2024-04-23,Göteborg,Electronics,1172.38,3,3517.14
101716,2024-06-28,Västerås,Electronics,592.53,2,1185.06
101717,2024-03-21,Västerås,Electronics,856.36,1,856.36
101718,2024-05-05,Göteborg,Electronics,497.82,2,995.64
101719,2024-04-16,Stockholm,Sports,343.78,4,1375.12
101720,2024-02-10,Västerås,Home,256.63,4,1026.52
101721,2024-02-29,Stockholm,Clothing,202.49,3,607.47
101722,2024-06-27,Stockholm,Electronics,1222.72,1,1222.72
101723,2024-02-22,Malmö,Sports,566.47,3,1699.41
101724,2024-05-02,Uppsala,Electronics,1446.67,1,1446.67
101725,2024-04-29,Malmö,Toys,50.0,4,200.0
101726,2024-05-10,Göteborg,Toys,211.45,1,211.45
101727,2024-05-27,Stockholm,Electronics,1072.02,1,1072.02
101728,2024-04-22,Malmö,Electronics,904.49,1,904.49
101729,2024-04-26,Uppsala,Clothing,524.91,3,1574.73
101730,2024-01-22,Stockholm,Home,636.39,1,636.39
101731,2024-02-12,Göteborg,Clothing,395.67,4,1582.68
101732,2024-06-25,Malmö,Sports,602.4,5,3012.0
101733,2024-06-05,Uppsala,Electronics,1227.73,6,7366.38
101734,2024-03-16,Malmö,Electronics,271.69,3,815.07
101735,2024-06-11,Stockholm,Sports,375.18,2,750.36
101736,2024-02-26,Göteborg,Electronics,1122.16,4,4488.64
101737,2024-06-07,Göteborg,Electronics,468.63,2,937.26
101738,2024-04-29,Malmö,Clothing,337.35,4,1349.4
101739,2024-06-30,Malmö,Electronics,781.99,3,2345.97
101740,2024-02-08,Stockholm,Beauty,275.47,1,275.47
101741,2024-03-28,Stockholm,Beauty,105.96,4,423.84
101742,2024-02-09,Stockholm,Sports,541.09,4,2164.36
101743,2024-04-24,Stockholm,Beauty,246.95,3,740.85
101744,2024-04-12,Göteborg,Beauty,177.08,2,354.16
101745,2024-03-20,Stockholm,Sports,554.5,1,554.5
101746,2024-01-22,Uppsala,Toys,132.9,5,664.5
101747,2024-05-21,Göteborg,Sports,646.63,7,4526.41
101748,2024-01-14,Malmö,Clothing,436.19,5,2180.95
101749,2024-04-28,Göteborg,Sports,459.31,5,2296.55
101750,2024-04-23,Västerås,Electronics,594.42,2,1188.84
101751,2024-02-14,Uppsala,Electronics,661.36,3,1984.08
101752,2024-03-15,Göteborg,Home,74.91,4,299.64
101753,2024-01-11,Stockholm,Clothing,334.74,4,1338.96
101754,2024-03-06,Stockholm,Electronics,616.79,5,3083.95
101755,2024-02-29,Uppsala,Sports,295.98,4,1183.92
101756,2024-02-26,Malmö,Toys,177.63,2,355.26
101757,2024-03-04,Stockholm,Electronics,798.68,1,798.68
101758,2024-03-28,Malmö,Sports,514.67,3,1544.01
101759,2024-01-24,Stockholm,Home,737.29,2,1474.58
101760,2024-04-06,Stockholm,Home,273.86,2,547.72
101761,2024-05-25,Malmö,Home,50.0,3,150.0
101762,2024-04-13,Malmö,Electronics,1433.59,2,2867.18
101763,2024-01-21,Uppsala,Home,495.05,2,990.1
101764,2024-03-06,Uppsala,Home,414.04,2,828.08
101765,2024-04-24,Göteborg,Electronics,740.73,1,740.73
101766,2024-02-24,Stockholm,Beauty,230.98,1,230.98
101767,2024-03-14,Malmö,Electronics,613.41,3,1840.23
101768,2024-02-12,Stockholm,Sports,250.84,3,752.52
101769,2024-05-21,Uppsala,Clothing,508.48,3,1525.44
101770,2024-03-18,Stockholm,Clothing,461.0,3,1383.0
101771,2024-06-02,Stockholm,Beauty,345.31,2,690.62
101772,2024-01-11,Stockholm,Electronics,416.39,2,832.78
101773,2024-03-29,Göteborg,Home,518.22,1,518.22
101774,2024-06-07,Stockholm,Home,725.6,4,2902.4
101775,2024-06-07,Västerås,Electronics,447.33,2,894.66
101776,2024-02-12,Göteborg,Sports,527.63,1,527.63
101777,2024-04-09,Uppsala,Electronics,1024.81,5,5124.05
101778,2024-03-29,Uppsala,Clothing,281.09,2,562.18
101779,2024-06-07,Stockholm,Electronics,603.19,2,1206.38
101780,2024-03-27,Malmö,Electronics,696.69,3,2090.07
101781,2024-06-18,Stockholm,Electronics,467.84,5,2339.2
101782,2024-05-21,Stockholm,Clothing,434.26,3,1302.78
101783,2024-02-19,Uppsala,Clothing,163.74,3,491.22
101784,2024-01-17,Stockholm,Clothing,456.2,3,1368.6
101785,2024-03-10,Stockholm,Home,50.0,1,50.0
101786,2024-01-05,Uppsala,Clothing,435.69,8,3485.52
101787,2024-03-23,Stockholm,Clothing,338.28,3,1014.84
101788,2024-04-11,Göteborg,Sports,533.8,6,3202.8
101789,2024-06-19,Malmö,Home,749.16,2,1498.32
101790,2024-03-16,Stockholm,Electronics,654.62,1,654.62
101791,2024-06-11,Malmö,Sports,272.2,4,1088.8
101792,2024-01-15,Stockholm,Sports,587.61,2,1175.22
101793,2024-02-25,Uppsala,Electronics,555.55,4,2222.2
101794,2024-04-09,Malmö,Sports,311.4,3,934.2
101795,2024-03-10,Stockholm,Sports,369.97,3,1109.91
101796,2024-01-11,Stockholm,Toys,50.0,4,200.0
101797,2024-06-06,Uppsala,Sports,462.31,4,1849.24
101798,2024-04-28,Stockholm,Toys,93.32,5,466.6
101799,2024-03-07,Stockholm,Sports,496.04,3,1488.12
101800,2024-01-09,Malmö,Electronics,308.68,5,1543.4
101801,2024-05-22,Malmö,Beauty,265.88,3,797.64
101802,2024-01-07,Stockholm,Electronics,306.95,4,1227.8
101803,2024-05-11,Malmö,Sports,472.0,3,1416.0
101804,2024-02-01,Malmö,Clothing,119.07,6,714.42
101805,2024-01-12,Västerås,Beauty,165.72,1,165.72
101806,2024-04-05,Stockholm,Electronics,688.66,2,1377.32
101807,2024-06-06,Stockholm,Sports,934.04,4,3736.16
101808,2024-06-03,Stockholm,Home,336.48,1,336.48
101809,2024-04-23,Uppsala,Home,247.18,3,741.54
101810,2024-01-08,Göteborg,Electronics,626.98,2,1253.96
101811,2024-01-27,Göteborg,Home,443.67,2,887.34
101812,2024-03-19,Göteborg,Electronics,481.93,2,963.86
101813,2024-06-25,Göteborg,Sports,396.4,2,792.8
101814,2024-05-02,Stockholm,Clothing,313.64,2,627.28
101815,2024-02-20,Malmö,Sports,651.92,1,651.92
101816,2024-06-09,Stockholm,Home,50.0,1,50.0
101817,2024-04-26,Göteborg,Sports,410.9,4,1643.6
